Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
"REF**","NPTH","NPTH",41.719800,-78.313200,0.000000,top
"REF**","NPTH","NPTH",23.544800,-50.399000,0.000000,top
"REF**","NPTH","NPTH",126.086600,-162.126400,0.000000,top
"REF**","NPTH","NPTH",100.885000,-92.313200,0.000000,top
"REF**","NPTH","NPTH",221.691400,-92.313200,0.000000,top
"REF**","NPTH","NPTH",144.306400,-190.033000,0.000000,top
"REF**","NPTH","NPTH",24.656800,-120.227400,0.000000,top
"REF**","NPTH","NPTH",128.086600,-22.500000,0.000000,top
"REF**","NPTH","NPTH",123.922527,-100.996668,0.000000,top
"REF**","NPTH","NPTH",94.720927,-31.183469,0.000000,top
"REF**","NPTH","NPTH",70.683400,-162.126400,0.000000,top
"REF**","NPTH","NPTH",71.683400,-22.500000,0.000000,top
"REF**","NPTH","NPTH",199.542800,-120.242200,0.000000,top
"REF**","NPTH","NPTH",192.727800,-148.126400,0.000000,top
"REF**","NPTH","NPTH",234.754400,-50.399000,0.000000,top
"REF**","NPTH","NPTH",16.500000,-217.439600,0.000000,top
"REF**","NPTH","NPTH",19.500000,-23.000000,0.000000,top
"REF**","NPTH","NPTH",173.508000,-120.219800,0.000000,top
"REF**","NPTH","NPTH",210.876161,-171.667595,0.000000,top
"REF**","NPTH","NPTH",158.526200,-217.939600,0.000000,top
"REF**","NPTH","NPTH",216.929400,-217.939600,0.000000,top
"REF**","NPTH","NPTH",83.336400,-120.862200,0.000000,top
"REF**","NPTH","NPTH",41.719800,-217.939600,0.000000,top
"REF**","NPTH","NPTH",144.306400,-120.219800,0.000000,top
"REF**","NPTH","NPTH",188.489800,-162.126400,0.000000,top
"REF**","NPTH","NPTH",99.123000,-78.313200,0.000000,top
"REF**","NPTH","NPTH",69.921400,-148.126400,0.000000,top
"REF**","NPTH","NPTH",169.671200,-49.859000,0.000000,top
"REF**","NPTH","NPTH",42.481800,-92.313200,0.000000,top
"REF**","NPTH","NPTH",159.526200,-217.939600,0.000000,top
"REF**","NPTH","NPTH",66.683400,-162.126400,0.000000,top
"REF**","NPTH","NPTH",153.124127,-31.183469,0.000000,top
"REF**","NPTH","NPTH",144.306400,-120.219800,0.000000,top
"REF**","NPTH","NPTH",127.086600,-162.126400,0.000000,top
"REF**","NPTH","NPTH",236.411200,-153.126400,0.000000,top
"REF**","NPTH","NPTH",76.434305,-70.487459,0.000000,top
"REF**","NPTH","NPTH",146.873200,-119.577400,180.000000,top
"REF**","NPTH","NPTH",218.929400,-217.939600,0.000000,top
"REF**","NPTH","NPTH",192.489800,-162.126400,0.000000,top
"REF**","NPTH","NPTH",15.500000,-23.000000,0.000000,top
"REF**","NPTH","NPTH",68.683400,-162.126400,0.000000,top
"REF**","NPTH","NPTH",183.489800,-162.126400,0.000000,top
"REF**","NPTH","NPTH",211.527327,-31.183469,0.000000,top
"REF**","NPTH","NPTH",67.921400,-148.126400,0.000000,top
"REF**","NPTH","NPTH",85.903200,-190.033000,0.000000,top
"REF**","NPTH","NPTH",115.104800,-120.219800,0.000000,top
"REF**","NPTH","NPTH",173.508000,-190.033000,0.000000,top
"REF**","NPTH","NPTH",188.489800,-22.500000,0.000000,top
"REF**","NPTH","NPTH",212.929400,-217.939600,0.000000,top
"REF**","NPTH","NPTH",72.683400,-162.126400,0.000000,top
"REF**","NPTH","NPTH",181.674561,-101.854395,0.000000,top
"REF**","NPTH","NPTH",101.123000,-217.939600,0.000000,top
"REF**","NPTH","NPTH",212.178494,-169.952140,0.000000,top
"REF**","NPTH","NPTH",158.288200,-92.313200,0.000000,top
"REF**","NPTH","NPTH",187.489800,-22.500000,0.000000,top
"REF**","NPTH","NPTH",37.481800,-92.313200,0.000000,top
"REF**","NPTH","NPTH",67.683400,-22.500000,0.000000,top
"REF**","NPTH","NPTH",117.671600,-49.764200,180.000000,top
"REF**","NPTH","NPTH",39.481800,-92.313200,0.000000,top
"REF**","NPTH","NPTH",112.538000,-190.675400,0.000000,top
"REF**","NPTH","NPTH",68.683400,-22.500000,0.000000,top
"REF**","NPTH","NPTH",99.123000,-217.939600,0.000000,top
"REF**","NPTH","NPTH",47.883872,-139.442931,0.000000,top
"REF**","NPTH","NPTH",53.534800,-50.429000,0.000000,top
"REF**","NPTH","NPTH",44.481800,-92.313200,0.000000,top
"REF**","NPTH","NPTH",157.526200,-217.939600,0.000000,top
"REF**","NPTH","NPTH",184.489800,-22.500000,0.000000,top
"REF**","NPTH","NPTH",111.268000,-189.485400,0.000000,top
"REF**","NPTH","NPTH",194.543038,-68.772004,0.000000,top
"REF**","NPTH","NPTH",59.268400,-49.764200,180.000000,top
"REF**","NPTH","NPTH",105.635905,-140.300659,0.000000,top
"REF**","NPTH","NPTH",56.701600,-120.219800,0.000000,top
"REF**","NPTH","NPTH",23.000000,-155.126400,0.000000,top
"REF**","NPTH","NPTH",156.526200,-78.313200,0.000000,top
"REF**","NPTH","NPTH",118.941600,-50.954200,180.000000,top
"REF**","NPTH","NPTH",132.086600,-22.500000,0.000000,top
"REF**","NPTH","NPTH",56.701600,-120.219800,0.000000,top
"REF**","NPTH","NPTH",162.288200,-92.313200,0.000000,top
"REF**","NPTH","NPTH",118.271600,-50.384200,180.000000,top
"REF**","NPTH","NPTH",236.411200,-85.313200,0.000000,top
"REF**","NPTH","NPTH",47.232705,-140.300659,0.000000,top
"REF**","NPTH","NPTH",236.411200,-155.126400,0.000000,top
"REF**","NPTH","NPTH",85.903200,-50.406600,0.000000,top
"REF**","NPTH","NPTH",221.929400,-78.313200,0.000000,top
"REF**","NPTH","NPTH",126.324600,-148.126400,0.000000,top
"REF**","NPTH","NPTH",85.903200,-120.219800,0.000000,top
"REF**","NPTH","NPTH",189.489800,-162.126400,0.000000,top
"REF**","NPTH","NPTH",173.508000,-50.406600,0.000000,top
"REF**","NPTH","NPTH",202.709600,-120.219800,0.000000,top
"REF**","NPTH","NPTH",202.709600,-190.033000,0.000000,top
"REF**","NPTH","NPTH",193.240705,-70.487459,0.000000,top
"REF**","NPTH","NPTH",157.288200,-92.313200,0.000000,top
"REF**","NPTH","NPTH",77.736638,-208.398404,0.000000,top
"REF**","NPTH","NPTH",94.720927,-170.809868,0.000000,top
"REF**","NPTH","NPTH",40.719800,-78.313200,0.000000,top
"REF**","NPTH","NPTH",56.701600,-50.406600,0.000000,top
"REF**","NPTH","NPTH",202.709600,-50.406600,0.000000,top
"REF**","NPTH","NPTH",64.868161,-101.854395,0.000000,top
"REF**","NPTH","NPTH",183.727800,-148.126400,0.000000,top
"REF**","NPTH","NPTH",97.885000,-92.313200,0.000000,top
"REF**","NPTH","NPTH",214.929400,-217.939600,0.000000,top
"REF**","NPTH","NPTH",23.000000,-156.126400,0.000000,top
"REF**","NPTH","NPTH",136.139838,-68.772004,0.000000,top
"REF**","NPTH","NPTH",153.775294,-30.325741,0.000000,top
"REF**","NPTH","NPTH",15.500000,-217.439600,0.000000,top
"REF**","NPTH","NPTH",217.929400,-78.313200,0.000000,top
"REF**","NPTH","NPTH",23.000000,-157.126400,0.000000,top
"REF**","NPTH","NPTH",191.489800,-162.126400,0.000000,top
"REF**","NPTH","NPTH",73.683400,-22.500000,0.000000,top
"REF**","NPTH","NPTH",185.727800,-148.126400,0.000000,top
"REF**","NPTH","NPTH",133.086600,-22.500000,0.000000,top
"REF**","NPTH","NPTH",40.719800,-217.939600,0.000000,top
"REF**","NPTH","NPTH",228.744400,-190.055400,0.000000,top
"REF**","NPTH","NPTH",165.341438,-138.585204,0.000000,top
"REF**","NPTH","NPTH",77.736638,-68.772004,0.000000,top
"REF**","NPTH","NPTH",66.170494,-100.138940,0.000000,top
"REF**","NPTH","NPTH",173.508000,-120.219800,0.000000,top
"REF**","NPTH","NPTH",99.885000,-92.313200,0.000000,top
"REF**","NPTH","NPTH",44.719800,-217.939600,0.000000,top
"REF**","NPTH","NPTH",163.526200,-78.313200,0.000000,top
"REF**","NPTH","NPTH",54.134800,-51.049000,0.000000,top
"REF**","NPTH","NPTH",128.086600,-162.126400,0.000000,top
"REF**","NPTH","NPTH",125.086600,-162.126400,0.000000,top
"REF**","NPTH","NPTH",95.372094,-30.325741,0.000000,top
"REF**","NPTH","NPTH",159.288200,-92.313200,0.000000,top
"REF**","NPTH","NPTH",186.489800,-162.126400,0.000000,top
"REF**","NPTH","NPTH",156.526200,-217.939600,0.000000,top
"REF**","NPTH","NPTH",23.000000,-85.313200,0.000000,top
"REF**","NPTH","NPTH",75.683400,-22.500000,0.000000,top
"REF**","NPTH","NPTH",229.344400,-190.675400,0.000000,top
"REF**","NPTH","NPTH",85.903200,-120.219800,0.000000,top
"REF**","NPTH","NPTH",115.104800,-120.219800,0.000000,top
"REF**","NPTH","NPTH",100.123000,-217.939600,0.000000,top
"REF**","NPTH","NPTH",187.727800,-148.126400,0.000000,top
"REF**","NPTH","NPTH",170.941200,-51.049000,0.000000,top
"REF**","NPTH","NPTH",144.306400,-190.033000,0.000000,top
"REF**","NPTH","NPTH",241.911200,-23.000000,0.000000,top
"REF**","NPTH","NPTH",176.674800,-190.010600,180.000000,top
"REF**","NPTH","NPTH",243.911200,-23.000000,0.000000,top
"REF**","NPTH","NPTH",210.876161,-32.041196,0.000000,top
"REF**","NPTH","NPTH",176.074800,-189.390600,180.000000,top
"REF**","NPTH","NPTH",202.709600,-190.033000,0.000000,top
"REF**","NPTH","NPTH",41.481800,-92.313200,0.000000,top
"REF**","NPTH","NPTH",236.411200,-156.126400,0.000000,top
"REF**","NPTH","NPTH",38.481800,-92.313200,0.000000,top
"REF**","NPTH","NPTH",115.104800,-50.406600,0.000000,top
"REF**","NPTH","NPTH",228.074400,-189.485400,0.000000,top
"REF**","NPTH","NPTH",131.324600,-148.126400,0.000000,top
"REF**","NPTH","NPTH",125.324600,-148.126400,0.000000,top
"REF**","NPTH","NPTH",164.690272,-139.442931,0.000000,top
"REF**","NPTH","NPTH",134.324600,-148.126400,0.000000,top
"REF**","NPTH","NPTH",101.123000,-78.313200,0.000000,top
"REF**","NPTH","NPTH",104.123000,-78.313200,0.000000,top
"REF**","NPTH","NPTH",129.324600,-148.126400,0.000000,top
"REF**","NPTH","NPTH",70.683400,-22.500000,0.000000,top
"REF**","NPTH","NPTH",16.500000,-23.000000,0.000000,top
"REF**","NPTH","NPTH",132.324600,-148.126400,0.000000,top
"REF**","NPTH","NPTH",115.104800,-50.406600,0.000000,top
"REF**","NPTH","NPTH",169.671200,-189.485400,0.000000,top
"REF**","NPTH","NPTH",186.489800,-22.500000,0.000000,top
"REF**","NPTH","NPTH",88.470000,-119.577400,180.000000,top
"REF**","NPTH","NPTH",59.868400,-190.010600,180.000000,top
"REF**","NPTH","NPTH",158.526200,-78.313200,0.000000,top
"REF**","NPTH","NPTH",125.086600,-22.500000,0.000000,top
"REF**","NPTH","NPTH",18.500000,-23.000000,0.000000,top
"REF**","NPTH","NPTH",215.929400,-78.313200,0.000000,top
"REF**","NPTH","NPTH",182.976894,-100.138940,0.000000,top
"REF**","NPTH","NPTH",131.086600,-162.126400,0.000000,top
"REF**","NPTH","NPTH",117.671600,-189.390600,180.000000,top
"REF**","NPTH","NPTH",23.000000,-153.126400,0.000000,top
"REF**","NPTH","NPTH",190.727800,-148.126400,0.000000,top
"REF**","NPTH","NPTH",17.500000,-217.439600,0.000000,top
"REF**","NPTH","NPTH",48.535038,-138.585204,0.000000,top
"REF**","NPTH","NPTH",85.903200,-120.219800,0.000000,top
"REF**","NPTH","NPTH",98.123000,-217.939600,0.000000,top
"REF**","NPTH","NPTH",102.885000,-92.313200,0.000000,top
"REF**","NPTH","NPTH",52.864800,-49.859000,0.000000,top
"REF**","NPTH","NPTH",103.123000,-78.313200,0.000000,top
"REF**","NPTH","NPTH",160.526200,-78.313200,0.000000,top
"REF**","NPTH","NPTH",66.683400,-22.500000,0.000000,top
"REF**","NPTH","NPTH",85.903200,-50.406600,0.000000,top
"REF**","NPTH","NPTH",152.472961,-171.667595,0.000000,top
"REF**","NPTH","NPTH",202.709600,-190.033000,0.000000,top
"REF**","NPTH","NPTH",155.526200,-78.313200,0.000000,top
"REF**","NPTH","NPTH",43.719800,-78.313200,0.000000,top
"REF**","NPTH","NPTH",42.719800,-78.313200,0.000000,top
"REF**","NPTH","NPTH",68.921400,-148.126400,0.000000,top
"REF**","NPTH","NPTH",206.546400,-120.767400,180.000000,top
"REF**","NPTH","NPTH",132.086600,-162.126400,0.000000,top
"REF**","NPTH","NPTH",200.142800,-120.862200,0.000000,top
"REF**","NPTH","NPTH",77.085472,-69.629731,0.000000,top
"REF**","NPTH","NPTH",39.719800,-217.939600,0.000000,top
"REF**","NPTH","NPTH",136.139838,-208.398404,0.000000,top
"REF**","NPTH","NPTH",144.306400,-120.219800,0.000000,top
"REF**","NPTH","NPTH",60.538400,-190.580600,180.000000,top
"REF**","NPTH","NPTH",59.268400,-189.390600,180.000000,top
"REF**","NPTH","NPTH",115.104800,-190.033000,0.000000,top
"REF**","NPTH","NPTH",202.709600,-50.406600,0.000000,top
"REF**","NPTH","NPTH",72.683400,-22.500000,0.000000,top
"REF**","NPTH","NPTH",75.683400,-162.126400,0.000000,top
"REF**","NPTH","NPTH",30.066800,-119.577400,180.000000,top
"REF**","NPTH","NPTH",213.929400,-78.313200,0.000000,top
"REF**","NPTH","NPTH",74.683400,-162.126400,0.000000,top
"REF**","NPTH","NPTH",212.929400,-78.313200,0.000000,top
"REF**","NPTH","NPTH",241.911200,-217.439600,0.000000,top
"REF**","NPTH","NPTH",190.489800,-22.500000,0.000000,top
"REF**","NPTH","NPTH",46.719800,-217.939600,0.000000,top
"REF**","NPTH","NPTH",173.508000,-50.406600,0.000000,top
"REF**","NPTH","NPTH",220.691400,-92.313200,0.000000,top
"REF**","NPTH","NPTH",118.941600,-190.580600,180.000000,top
"REF**","NPTH","NPTH",155.526200,-217.939600,0.000000,top
"REF**","NPTH","NPTH",202.709600,-50.406600,0.000000,top
"REF**","NPTH","NPTH",194.543038,-208.398404,0.000000,top
"REF**","NPTH","NPTH",160.288200,-92.313200,0.000000,top
"REF**","NPTH","NPTH",147.473200,-120.197400,180.000000,top
"REF**","NPTH","NPTH",36.317728,-31.183469,0.000000,top
"REF**","NPTH","NPTH",163.526200,-217.939600,0.000000,top
"REF**","NPTH","NPTH",182.325727,-100.996668,0.000000,top
"REF**","NPTH","NPTH",173.508000,-50.406600,0.000000,top
"REF**","NPTH","NPTH",40.481800,-92.313200,0.000000,top
"REF**","NPTH","NPTH",160.526200,-217.939600,0.000000,top
"REF**","NPTH","NPTH",144.306400,-50.406600,0.000000,top
"REF**","NPTH","NPTH",205.276400,-119.577400,180.000000,top
"REF**","NPTH","NPTH",104.885000,-92.313200,0.000000,top
"REF**","NPTH","NPTH",97.123000,-217.939600,0.000000,top
"REF**","NPTH","NPTH",228.744400,-50.429000,0.000000,top
"REF**","NPTH","NPTH",176.074800,-49.764200,180.000000,top
"REF**","NPTH","NPTH",37.719800,-217.939600,0.000000,top
"REF**","NPTH","NPTH",85.903200,-190.033000,0.000000,top
"REF**","NPTH","NPTH",37.719800,-78.313200,0.000000,top
"REF**","NPTH","NPTH",229.344400,-51.049000,0.000000,top
"REF**","NPTH","NPTH",153.775294,-169.952140,0.000000,top
"REF**","NPTH","NPTH",240.911200,-23.000000,0.000000,top
"REF**","NPTH","NPTH",213.929400,-217.939600,0.000000,top
"REF**","NPTH","NPTH",115.104800,-50.406600,0.000000,top
"REF**","NPTH","NPTH",17.500000,-23.000000,0.000000,top
"REF**","NPTH","NPTH",177.344800,-50.954200,180.000000,top
"REF**","NPTH","NPTH",23.000000,-154.126400,0.000000,top
"REF**","NPTH","NPTH",188.727800,-148.126400,0.000000,top
"REF**","NPTH","NPTH",176.674800,-50.384200,180.000000,top
"REF**","NPTH","NPTH",112.538000,-51.049000,0.000000,top
"REF**","NPTH","NPTH",154.526200,-217.939600,0.000000,top
"REF**","NPTH","NPTH",170.341200,-50.429000,0.000000,top
"REF**","NPTH","NPTH",236.411200,-86.313200,0.000000,top
"REF**","NPTH","NPTH",135.488672,-69.629731,0.000000,top
"REF**","NPTH","NPTH",46.719800,-78.313200,0.000000,top
"REF**","NPTH","NPTH",219.929400,-217.939600,0.000000,top
"REF**","NPTH","NPTH",85.903200,-50.406600,0.000000,top
"REF**","NPTH","NPTH",218.691400,-92.313200,0.000000,top
"REF**","NPTH","NPTH",191.727800,-148.126400,0.000000,top
"REF**","NPTH","NPTH",159.526200,-78.313200,0.000000,top
"REF**","NPTH","NPTH",67.683400,-162.126400,0.000000,top
"REF**","NPTH","NPTH",161.526200,-78.313200,0.000000,top
"REF**","NPTH","NPTH",144.306400,-190.033000,0.000000,top
"REF**","NPTH","NPTH",102.123000,-78.313200,0.000000,top
"REF**","NPTH","NPTH",69.683400,-22.500000,0.000000,top
"REF**","NPTH","NPTH",18.500000,-217.439600,0.000000,top
"REF**","NPTH","NPTH",45.481800,-92.313200,0.000000,top
"REF**","NPTH","NPTH",124.573694,-100.138940,0.000000,top
"REF**","NPTH","NPTH",144.306400,-50.406600,0.000000,top
"REF**","NPTH","NPTH",192.489800,-22.500000,0.000000,top
"REF**","NPTH","NPTH",184.489800,-162.126400,0.000000,top
"REF**","NPTH","NPTH",141.739600,-120.862200,0.000000,top
"REF**","NPTH","NPTH",102.123000,-217.939600,0.000000,top
"REF**","NPTH","NPTH",76.434305,-210.113859,0.000000,top
"REF**","NPTH","NPTH",173.508000,-190.033000,0.000000,top
"REF**","NPTH","NPTH",56.701600,-50.406600,0.000000,top
"REF**","NPTH","NPTH",95.372094,-169.952140,0.000000,top
"REF**","NPTH","NPTH",156.288200,-92.313200,0.000000,top
"REF**","NPTH","NPTH",36.317728,-170.809868,0.000000,top
"REF**","NPTH","NPTH",127.086600,-22.500000,0.000000,top
"REF**","NPTH","NPTH",193.240705,-210.113859,0.000000,top
"REF**","NPTH","NPTH",133.324600,-148.126400,0.000000,top
"REF**","NPTH","NPTH",215.691400,-92.313200,0.000000,top
"REF**","NPTH","NPTH",223.093472,-139.442931,0.000000,top
"REF**","NPTH","NPTH",74.683400,-22.500000,0.000000,top
"REF**","NPTH","NPTH",228.074400,-49.859000,0.000000,top
"REF**","NPTH","NPTH",31.336800,-120.767400,180.000000,top
"REF**","NPTH","NPTH",115.104800,-120.219800,0.000000,top
"REF**","NPTH","NPTH",53.534800,-190.055400,0.000000,top
"REF**","NPTH","NPTH",202.709600,-190.033000,0.000000,top
"REF**","NPTH","NPTH",212.691400,-92.313200,0.000000,top
"REF**","NPTH","NPTH",115.104800,-50.406600,0.000000,top
"REF**","NPTH","NPTH",74.921400,-148.126400,0.000000,top
"REF**","NPTH","NPTH",36.968895,-169.952140,0.000000,top
"REF**","NPTH","NPTH",95.885000,-92.313200,0.000000,top
"REF**","NPTH","NPTH",85.903200,-190.033000,0.000000,top
"REF**","NPTH","NPTH",56.701600,-190.033000,0.000000,top
"REF**","NPTH","NPTH",45.719800,-78.313200,0.000000,top
"REF**","NPTH","NPTH",134.086600,-22.500000,0.000000,top
"REF**","NPTH","NPTH",234.754400,-190.025400,0.000000,top
"REF**","NPTH","NPTH",65.519327,-100.996668,0.000000,top
"REF**","NPTH","NPTH",98.123000,-78.313200,0.000000,top
"REF**","NPTH","NPTH",56.701600,-190.033000,0.000000,top
"REF**","NPTH","NPTH",220.929400,-217.939600,0.000000,top
"REF**","NPTH","NPTH",101.885000,-92.313200,0.000000,top
"REF**","NPTH","NPTH",219.929400,-78.313200,0.000000,top
"REF**","NPTH","NPTH",219.691400,-92.313200,0.000000,top
"REF**","NPTH","NPTH",56.701600,-50.406600,0.000000,top
"REF**","NPTH","NPTH",191.489800,-22.500000,0.000000,top
"REF**","NPTH","NPTH",154.526200,-78.313200,0.000000,top
"REF**","NPTH","NPTH",240.911200,-217.439600,0.000000,top
"REF**","NPTH","NPTH",202.709600,-120.219800,0.000000,top
"REF**","NPTH","NPTH",187.489800,-162.126400,0.000000,top
"REF**","NPTH","NPTH",111.268000,-49.859000,0.000000,top
"REF**","NPTH","NPTH",218.929400,-78.313200,0.000000,top
"REF**","NPTH","NPTH",173.508000,-120.219800,0.000000,top
"REF**","NPTH","NPTH",222.442305,-140.300659,0.000000,top
"REF**","NPTH","NPTH",130.324600,-148.126400,0.000000,top
"REF**","NPTH","NPTH",85.903200,-190.033000,0.000000,top
"REF**","NPTH","NPTH",152.472961,-32.041196,0.000000,top
"REF**","NPTH","NPTH",105.123000,-217.939600,0.000000,top
"REF**","NPTH","NPTH",71.921400,-148.126400,0.000000,top
"REF**","NPTH","NPTH",144.306400,-190.033000,0.000000,top
"REF**","NPTH","NPTH",82.736400,-120.242200,0.000000,top
"REF**","NPTH","NPTH",94.069761,-32.041196,0.000000,top
"REF**","NPTH","NPTH",173.508000,-50.406600,0.000000,top
"REF**","NPTH","NPTH",71.683400,-162.126400,0.000000,top
"REF**","NPTH","NPTH",56.701600,-120.219800,0.000000,top
"REF**","NPTH","NPTH",173.508000,-190.033000,0.000000,top
"REF**","NPTH","NPTH",173.508000,-190.033000,0.000000,top
"REF**","NPTH","NPTH",118.271600,-190.010600,180.000000,top
"REF**","NPTH","NPTH",127.324600,-148.126400,0.000000,top
"REF**","NPTH","NPTH",135.488672,-209.256131,0.000000,top
"REF**","NPTH","NPTH",162.526200,-78.313200,0.000000,top
"REF**","NPTH","NPTH",236.411200,-154.126400,0.000000,top
"REF**","NPTH","NPTH",205.876400,-120.197400,180.000000,top
"REF**","NPTH","NPTH",131.086600,-22.500000,0.000000,top
"REF**","NPTH","NPTH",162.526200,-217.939600,0.000000,top
"REF**","NPTH","NPTH",85.903200,-120.219800,0.000000,top
"REF**","NPTH","NPTH",123.271361,-101.854395,0.000000,top
"REF**","NPTH","NPTH",23.000000,-86.313200,0.000000,top
"REF**","NPTH","NPTH",59.868400,-50.384200,180.000000,top
"REF**","NPTH","NPTH",115.104800,-190.033000,0.000000,top
"REF**","NPTH","NPTH",177.344800,-190.580600,180.000000,top
"REF**","NPTH","NPTH",217.691400,-92.313200,0.000000,top
"REF**","NPTH","NPTH",70.921400,-148.126400,0.000000,top
"REF**","NPTH","NPTH",73.921400,-148.126400,0.000000,top
"REF**","NPTH","NPTH",42.719800,-217.939600,0.000000,top
"REF**","NPTH","NPTH",140.469600,-119.672200,0.000000,top
"REF**","NPTH","NPTH",141.139600,-120.242200,0.000000,top
"REF**","NPTH","NPTH",242.911200,-217.439600,0.000000,top
"REF**","NPTH","NPTH",236.411200,-87.313200,0.000000,top
"REF**","NPTH","NPTH",236.411200,-157.126400,0.000000,top
"REF**","NPTH","NPTH",35.666562,-171.667595,0.000000,top
"REF**","NPTH","NPTH",46.481800,-92.313200,0.000000,top
"REF**","NPTH","NPTH",184.727800,-148.126400,0.000000,top
"REF**","NPTH","NPTH",77.085472,-209.256131,0.000000,top
"REF**","NPTH","NPTH",193.891872,-209.256131,0.000000,top
"REF**","NPTH","NPTH",52.864800,-189.485400,0.000000,top
"REF**","NPTH","NPTH",44.719800,-78.313200,0.000000,top
"REF**","NPTH","NPTH",96.123000,-217.939600,0.000000,top
"REF**","NPTH","NPTH",185.489800,-162.126400,0.000000,top
"REF**","NPTH","NPTH",164.039105,-140.300659,0.000000,top
"REF**","NPTH","NPTH",202.709600,-120.219800,0.000000,top
"REF**","NPTH","NPTH",129.086600,-22.500000,0.000000,top
"REF**","NPTH","NPTH",236.411200,-83.313200,0.000000,top
"REF**","NPTH","NPTH",155.288200,-92.313200,0.000000,top
"REF**","NPTH","NPTH",30.666800,-120.197400,180.000000,top
"REF**","NPTH","NPTH",186.727800,-148.126400,0.000000,top
"REF**","NPTH","NPTH",129.086600,-162.126400,0.000000,top
"REF**","NPTH","NPTH",73.683400,-162.126400,0.000000,top
"REF**","NPTH","NPTH",43.481800,-92.313200,0.000000,top
"REF**","NPTH","NPTH",242.911200,-23.000000,0.000000,top
"REF**","NPTH","NPTH",85.903200,-50.406600,0.000000,top
"REF**","NPTH","NPTH",115.104800,-120.219800,0.000000,top
"REF**","NPTH","NPTH",220.929400,-78.313200,0.000000,top
"REF**","NPTH","NPTH",56.701600,-190.033000,0.000000,top
"REF**","NPTH","NPTH",115.104800,-190.033000,0.000000,top
"REF**","NPTH","NPTH",134.837505,-70.487459,0.000000,top
"REF**","NPTH","NPTH",98.885000,-92.313200,0.000000,top
"REF**","NPTH","NPTH",134.837505,-210.113859,0.000000,top
"REF**","NPTH","NPTH",183.489800,-22.500000,0.000000,top
"REF**","NPTH","NPTH",243.911200,-217.439600,0.000000,top
"REF**","NPTH","NPTH",97.123000,-78.313200,0.000000,top
"REF**","NPTH","NPTH",239.911200,-217.439600,0.000000,top
"REF**","NPTH","NPTH",126.086600,-22.500000,0.000000,top
"REF**","NPTH","NPTH",214.929400,-78.313200,0.000000,top
"REF**","NPTH","NPTH",161.288200,-92.313200,0.000000,top
"REF**","NPTH","NPTH",100.123000,-78.313200,0.000000,top
"REF**","NPTH","NPTH",56.701600,-120.219800,0.000000,top
"REF**","NPTH","NPTH",39.719800,-78.313200,0.000000,top
"REF**","NPTH","NPTH",43.719800,-217.939600,0.000000,top
"REF**","NPTH","NPTH",19.500000,-217.439600,0.000000,top
"REF**","NPTH","NPTH",163.288200,-92.313200,0.000000,top
"REF**","NPTH","NPTH",134.086600,-162.126400,0.000000,top
"REF**","NPTH","NPTH",23.000000,-87.313200,0.000000,top
"REF**","NPTH","NPTH",157.526200,-78.313200,0.000000,top
"REF**","NPTH","NPTH",23.000000,-84.313200,0.000000,top
"REF**","NPTH","NPTH",96.123000,-78.313200,0.000000,top
"REF**","NPTH","NPTH",212.178494,-30.325741,0.000000,top
"REF**","NPTH","NPTH",96.885000,-92.313200,0.000000,top
"REF**","NPTH","NPTH",130.086600,-22.500000,0.000000,top
"REF**","NPTH","NPTH",170.341200,-190.055400,0.000000,top
"REF**","NPTH","NPTH",148.143200,-120.767400,180.000000,top
"REF**","NPTH","NPTH",69.683400,-162.126400,0.000000,top
"REF**","NPTH","NPTH",216.691400,-92.313200,0.000000,top
"REF**","NPTH","NPTH",211.527327,-170.809868,0.000000,top
"REF**","NPTH","NPTH",189.727800,-148.126400,0.000000,top
"REF**","NPTH","NPTH",60.538400,-50.954200,180.000000,top
"REF**","NPTH","NPTH",94.069761,-171.667595,0.000000,top
"REF**","NPTH","NPTH",170.941200,-190.675400,0.000000,top
"REF**","NPTH","NPTH",144.306400,-120.219800,0.000000,top
"REF**","NPTH","NPTH",223.744638,-138.585204,0.000000,top
"REF**","NPTH","NPTH",82.066400,-119.672200,0.000000,top
"REF**","NPTH","NPTH",111.938000,-190.055400,0.000000,top
"REF**","NPTH","NPTH",133.086600,-162.126400,0.000000,top
"REF**","NPTH","NPTH",38.719800,-217.939600,0.000000,top
"REF**","NPTH","NPTH",215.929400,-217.939600,0.000000,top
"REF**","NPTH","NPTH",72.921400,-148.126400,0.000000,top
"REF**","NPTH","NPTH",23.000000,-83.313200,0.000000,top
"REF**","NPTH","NPTH",115.104800,-190.033000,0.000000,top
"REF**","NPTH","NPTH",45.719800,-217.939600,0.000000,top
"REF**","NPTH","NPTH",144.306400,-50.406600,0.000000,top
"REF**","NPTH","NPTH",105.123000,-78.313200,0.000000,top
"REF**","NPTH","NPTH",213.691400,-92.313200,0.000000,top
"REF**","NPTH","NPTH",56.701600,-50.406600,0.000000,top
"REF**","NPTH","NPTH",36.968895,-30.325741,0.000000,top
"REF**","NPTH","NPTH",235.866400,-120.227400,0.000000,top
"REF**","NPTH","NPTH",202.709600,-50.406600,0.000000,top
"REF**","NPTH","NPTH",75.921400,-148.126400,0.000000,top
"REF**","NPTH","NPTH",198.872800,-119.672200,0.000000,top
"REF**","NPTH","NPTH",173.508000,-120.219800,0.000000,top
